axis,num_traits,mean_abs_shift,max_abs_shift,signed_mean_shift,trait_mean_std,strongest_positive_trait,strongest_positive_mean_delta,strongest_negative_trait,strongest_negative_mean_delta
entertaining,63,0.3065066140972906,0.8778694190084935,0.3045967896956773,0.22955732954207375,entertaining,0.8778694190084935,factual,-0.04165699183940887
formal,63,0.3033792743843699,1.1402012526988983,-0.19913082243431182,0.3144882966714764,socratic,0.4177278995513916,skeptical,-1.1402012526988983
casual,63,0.30269732054263826,1.1459262490272522,0.1874212615546726,0.31932881646609684,skeptical,1.1459262490272522,formal,-0.4309370994567871
ritualistic,63,0.2938580422174363,0.9957303971052169,-0.1990607824590471,0.2933461413141155,formal,0.3062993764877319,skeptical,-0.9957303971052169
serious,63,0.29110871964976903,1.1361201047897338,-0.20488991202816131,0.3004017104617166,formal,0.37551379203796387,skeptical,-1.1361201047897338
provocative,63,0.2801442047196721,0.7029739260673523,0.2801442047196721,0.159798372563457,speculative,0.7029739260673523,factual,0.0520807683467865
solemn,63,0.27975921365949846,1.1178873300552368,-0.1804899359506274,0.296901807225844,formal,0.389083194732666,skeptical,-1.1178873300552368
playful,63,0.2700201658738984,0.8372223295271397,0.26350073074064556,0.21206013313680852,entertaining,0.8372223295271397,socratic,-0.08964008688926697
data_driven,63,0.26274718831455895,0.7358072996139526,-0.2494822847464728,0.1725377123052544,data_driven,0.13941280841827391,metaphorical,-0.7358072996139526
subversive,63,0.25986245898973376,0.8009246945381164,0.2582254539406489,0.17535407932065095,metaphorical,0.8009246945381164,factual,-0.050899279117584226
quantitative,63,0.25490664470763436,0.8426341772079468,-0.2313106379811726,0.19977326988602093,quantitative,0.3508295059204102,metaphorical,-0.8426341772079468
pedantic,63,0.25314819316364945,0.7095847353339195,-0.09866210563137891,0.28270194148461797,interdisciplinary,0.5376966625452042,skeptical,-0.7095847353339195
accessible,63,0.25086995467307077,0.7990411281585693,0.11756566980528453,0.2899333338725525,generalist,0.7990411281585693,socratic,-0.4185678124427795
empathetic,63,0.2433365247079304,0.7848547637462616,0.16644856291157858,0.24811130447834912,skeptical,0.7848547637462616,quantitative,-0.2958801746368408
qualitative,63,0.2362331325099582,0.7808043241500855,0.21431669536091033,0.19501350703478945,metaphorical,0.7808043241500855,quantitative,-0.2938352108001709
introspective,63,0.23605029327528818,0.6145325779914856,0.22564495035580226,0.17505801397646467,interdisciplinary,0.6145325779914856,assertive,-0.14655895233154298
condescending,63,0.234555008155959,0.6705691337585449,0.2306395120563961,0.16652563921572017,skeptical,0.6705691337585449,contemporary,-0.07150888442993164
fundamentalist,63,0.23285991596797156,0.7454254865646363,-0.22065959449798342,0.1820314868566864,qualitative,0.11070566177368164,pessimistic,-0.7454254865646363
emotional,63,0.2312942084220667,0.6559711247682571,0.19451115503907204,0.2144365702657147,skeptical,0.6559711247682571,quantitative,-0.1856452703475952
grounded,63,0.21213640506778444,0.6769681692123413,-0.19109790124117382,0.20799891618122626,skeptical,0.24196551442146302,theoretical,-0.6769681692123413
narrative,63,0.21208839447252334,0.6692440420389175,0.1862696345126818,0.1983618823011068,entertaining,0.6692440420389175,assertive,-0.2174426406621933
disorganized,63,0.20392659836345248,0.9279567480087281,0.13507634070184496,0.2231675191423416,skeptical,0.9279567480087281,formal,-0.23348650932312012
whimsical,63,0.20201917252843343,0.7302329927682877,0.20169185504080758,0.143788259539345,metaphorical,0.7302329927682877,assertive,-0.010310500860214233
dispassionate,63,0.20122830194849817,0.5534625113010406,-0.17716720963990876,0.1785349380699583,quantitative,0.21555563807487488,anxious,-0.5534625113010406
deconstructionist,63,0.1995820240960235,0.6161735355854034,0.19157711500449784,0.15548532828037093,pessimistic,0.6161735355854034,decisive,-0.10403314828872681
reverent,63,0.19499406057690818,0.8211310863494873,-0.09611630742512052,0.22745973305200348,theoretical,0.3499302387237549,skeptical,-0.8211310863494873
detached,63,0.19344801221575056,0.6409493207931518,-0.11170999928126259,0.20873457307722204,quantitative,0.3389796257019043,skeptical,-0.6409493207931518
stoic,63,0.19284763506480626,0.7732552289962769,-0.07362896998723349,0.2303585582840877,quantitative,0.33861532211303713,skeptical,-0.7732552289962769
introverted,63,0.19226889402147324,0.8201540470123291,-0.03327729304631551,0.2463385502000831,socratic,0.45320448875427244,skeptical,-0.8201540470123291
closure_seeking,63,0.19199281930923462,0.6449450969696044,-0.1766572882258703,0.1498050242506075,assertive,0.19938127994537352,pessimistic,-0.6449450969696044
conscientious,63,0.1902435410590399,0.8445454359054565,-0.08352599881944202,0.22372044362895122,formal,0.31093878746032716,skeptical,-0.8445454359054565
spontaneous,63,0.18883652469468495,0.6689132928848267,0.18206873252278283,0.16480839010911474,metaphorical,0.6689132928848267,factual,-0.06517958641052246
absolutist,63,0.18705914596480036,0.6246428519487381,-0.16618098359968927,0.15556037916348361,optimistic,0.15115415155887604,pessimistic,-0.6246428519487381
flippant,63,0.18261092579553997,0.8308026313781738,0.09405305044991628,0.21547985745351564,skeptical,0.8308026313781738,formal,-0.3180325984954834
metaphorical,63,0.18251004074774094,0.7744944334030152,0.17904124527223528,0.15265137705146065,metaphorical,0.7744944334030152,assertive,-0.09473409950733185
essentialist,63,0.18205998558255415,0.6959119021892548,-0.15844170928356194,0.1649781056116927,optimistic,0.17176826298236847,pessimistic,-0.6959119021892548
creative,63,0.18035108659948623,0.6028114676475524,0.17594260332130252,0.13535534273937563,interdisciplinary,0.6028114676475524,assertive,-0.11501486301422119
accommodating,63,0.17775239178112576,0.5371678709983826,0.1524515520012568,0.1652114912568886,anxious,0.5371678709983826,decisive,-0.13811202049255372
confrontational,63,0.17765126966294786,0.6645325541496276,-0.15035660323642547,0.1685617649399869,contemporary,0.16818369626998902,skeptical,-0.6645325541496276
impatient,63,0.17590600630593678,0.66026291847229,0.15243300313041325,0.1706660745763117,skeptical,0.66026291847229,theoretical,-0.1746671676635742
relativist,63,0.17547644115393124,0.5748707458376885,0.17364343715802072,0.12749175597968893,speculative,0.5748707458376885,assertive,-0.02923382371664047
stream_of_consciousness,63,0.17282161840370724,0.560019052028656,0.12330200951250773,0.17336307202009815,metaphorical,0.560019052028656,quantitative,-0.2518443763256073
avoidant,63,0.1711737280800229,0.5860099792480469,-0.11026893608153812,0.17576385033007116,skeptical,0.2924479007720947,nurturing,-0.5860099792480469
risk_taking,63,0.17015659794920965,0.5495304942131043,0.1682117032862845,0.12454115499163385,metaphorical,0.5495304942131043,conscientious,-0.05665628015995026
esoteric,63,0.1696567592639772,0.5259887486696243,-0.030895549200830007,0.20729156571994597,interdisciplinary,0.5259887486696243,empathetic,-0.46572778820991517
rebellious,63,0.16873802230471655,0.5165329158306122,0.16372564004527196,0.12969690174077375,metaphorical,0.5165329158306122,factual,-0.05499702244997025
contrarian,63,0.16791082231534854,0.5766747146844864,0.1659126161464623,0.12636573066976126,metaphorical,0.5766747146844864,independent,-0.0362338125705719
gregarious,63,0.16583391586466442,0.5321891337633133,0.11118807052336042,0.17002656985269313,skeptical,0.5321891337633133,quantitative,-0.2034319281578064
urgent,63,0.16402296259526222,0.546016900241375,-0.13164864897964493,0.1618622901537697,contemporary,0.1530364066362381,skeptical,-0.546016900241375
inquisitive,63,0.1620951393293956,0.6294171333312988,0.11200947742613535,0.16742943931748672,skeptical,0.6294171333312988,concise,-0.22709379196166993
theoretical,63,0.16162891536951063,0.45100058913230895,-0.057605715805575955,0.187447805371555,theoretical,0.45100058913230895,empathetic,-0.3794387146830559
rhetorical,63,0.15922075112660727,0.5691783189773559,0.15055317367826188,0.12619887476401226,metaphorical,0.5691783189773559,adaptable,-0.06307266354560852
reactive,63,0.1587638607100835,0.6323670864105224,-0.03721357924597604,0.2009401366660205,skeptical,0.6323670864105224,verbose,-0.41500020027160645
challenging,63,0.15823352090304807,0.5598975986242294,0.1522252542572835,0.12941511555218999,speculative,0.5598975986242294,decisive,-0.09041250050067902
mercurial,63,0.15741640461815729,0.684715747833252,0.1169195156248789,0.1693875173741702,skeptical,0.684715747833252,formal,-0.20833892822265626
witty,63,0.15722486868737234,0.6116087198257446,0.12943971053002373,0.1542922590300671,entertaining,0.6116087198257446,socratic,-0.15959861278533935
serene,63,0.15690227728041392,0.4479809761047363,0.10692226356930203,0.15718720366220723,nurturing,0.4479809761047363,skeptical,-0.3421327114105225
forgiving,63,0.1554154306886688,0.5021063387393951,0.1335150457327328,0.1523168443270812,generalist,0.5021063387393951,optimistic,-0.0872887372970581
humble,63,0.15383853912353515,0.624057275056839,0.06423347857263353,0.1866048366526338,skeptical,0.624057275056839,interdisciplinary,-0.3141200304031372
experiential,63,0.1524145589224876,0.6385620579123497,0.020400364980811166,0.1975684250433735,skeptical,0.6385620579123497,theoretical,-0.5204217553138732
libertarian,63,0.1519518710318066,0.4291426658630371,0.12299413851329259,0.13494660809920228,exploratory,0.4291426658630371,contemporary,-0.23050131797790527
irreverent,63,0.1509256266412281,0.6790328025817871,0.016448868077898783,0.20166994331904178,skeptical,0.6790328025817871,formal,-0.37211947441101073
reserved,63,0.1498398288847908,0.5067128777503968,-0.14123825610630095,0.1341034570895606,specialized,0.1356883764266968,metaphorical,-0.5067128777503968
existentialist,63,0.1496255561827667,0.41652290225028993,0.11565654035361987,0.1433423764114281,anxious,0.41652290225028993,socratic,-0.2075076460838318
sycophantic,63,0.1492991249357897,0.4540084958076477,0.14732672455055373,0.1189358770159825,metaphorical,0.4540084958076477,decisive,-0.019252991676330565
elitist,63,0.1489018750569177,0.5219687461853028,-0.08027818543570382,0.16332094347917164,confident,0.2716178894042969,nurturing,-0.5219687461853028
dominant,63,0.1488730885798023,0.5699361145496369,-0.030857319763255498,0.18772719270588054,quantitative,0.4440811097621918,skeptical,-0.5699361145496369
artistic,63,0.14855927244597486,0.4276640504598618,0.11940182770587622,0.13984179097777363,metaphorical,0.4276640504598618,assertive,-0.2881877988576889
philosophical,63,0.14817121530336047,0.6682979822158813,0.11306262763719711,0.1708891085208285,speculative,0.6682979822158813,assertive,-0.32402429580688474
decisive,63,0.14778126568962183,0.5040408551692963,-0.13818587731451742,0.13045239766024896,assertive,0.11743325069546699,skeptical,-0.5040408551692963
materialist,63,0.1462603020526114,0.5287667393684388,-0.12203168265876316,0.14422446653369178,assertive,0.1322532296180725,generalist,-0.5287667393684388
earnest,63,0.1447748267461383,0.6873208045959472,-0.03508058729625884,0.18380065273900126,nurturing,0.29776411056518554,skeptical,-0.6873208045959472
chill,63,0.14359585538743033,0.4346473693847656,0.12618763654951065,0.13298001360184633,generalist,0.4346473693847656,assertive,-0.14489692449569702
altruistic,63,0.1418601872429015,0.4634653091430664,0.06631615994468568,0.16188766971236845,nurturing,0.4634653091430664,skeptical,-0.30779666900634767
sardonic,63,0.1417826805795942,0.41314234733581545,-0.07975516716639201,0.15199296433879445,skeptical,0.36550126075744627,nurturing,-0.41314234733581545
socratic,63,0.14108539734567913,0.5889668941497803,0.10843719423763336,0.14345942525268132,skeptical,0.5889668941497803,contemporary,-0.18219377994537353
wry,63,0.1386337581134978,0.4516887664794922,-0.07664067082934908,0.1477680169082595,skeptical,0.3056496620178223,nurturing,-0.4516887664794922
animated,63,0.13801196376009595,0.35441810488700864,0.12253016467605318,0.11518123556138682,entertaining,0.35441810488700864,decisive,-0.13417510092258453
naive,63,0.13800046931183527,0.47221204042434695,-0.006475020921419536,0.18290943972028428,skeptical,0.47221204042434695,speculative,-0.4166103363037109
literal,63,0.13794079404028636,0.41563025712966917,-0.09904302992517985,0.13690876997581933,independent,0.21802864074707032,pessimistic,-0.41563025712966917
resilient,63,0.13706001062241813,0.3410136938095093,0.09731518313998268,0.1348634846043447,nurturing,0.3410136938095093,skeptical,-0.2867905139923096
benevolent,63,0.1345193236593216,0.5469696044921875,0.09039095413117182,0.14654556929199936,nurturing,0.5469696044921875,confident,-0.22326045036315917
eloquent,63,0.13382503167386095,0.5303725689649582,0.06309922019995394,0.16945565381640834,speculative,0.5303725689649582,skeptical,-0.24817448556423188
egalitarian,63,0.1335846193253048,0.45508546829223634,0.036982453437078566,0.16743500942274475,nurturing,0.45508546829223634,skeptical,-0.41796188354492186
passionate,63,0.13315670759904952,0.3686001181602478,0.11344250161496419,0.12021002525964385,entertaining,0.3686001181602478,socratic,-0.15845460891723634
impulsive,63,0.13309801589874992,0.5682671070098877,0.005856655325208391,0.1748420533464243,skeptical,0.5682671070098877,contemporary,-0.3404055595397949
nonchalant,63,0.13271784176902165,0.5905820369720459,0.0035769969697982563,0.1709083017557125,skeptical,0.5905820369720459,verbose,-0.28524394035339357
verbose,63,0.13061777845261588,0.6540528774261475,0.005148791699182419,0.1780681234140115,interdisciplinary,0.3936436057090759,assertive,-0.6540528774261475
curious,63,0.13025001665902516,0.4075685143470764,0.04748975152061099,0.1595526369216892,speculative,0.4075685143470764,skeptical,-0.34453060626983645
bitter,63,0.12879950943447294,0.32607758045196533,-0.07486386658653381,0.13734397137086396,skeptical,0.3100517749786377,nurturing,-0.32607758045196533
temperamental,63,0.12877699136734008,0.43970041275024413,-0.03932995020397126,0.16018034245112156,skeptical,0.4074384689331055,socratic,-0.43970041275024413
eclectic,63,0.1285927904681081,0.4876900285482407,0.08816658766378485,0.13943491665402002,interdisciplinary,0.4876900285482407,assertive,-0.1630974680185318
neurotic,63,0.1280533436744932,0.38481309413909914,-0.06452698499437363,0.14510062262006698,skeptical,0.38481309413909914,socratic,-0.35106236934661866
goofy,63,0.1256475844080486,0.544358491897583,0.0004107579352363722,0.1690348966842202,skeptical,0.544358491897583,socratic,-0.3535011768341064
effusive,63,0.12468354749301123,0.4478494644165039,0.06442140785474625,0.14417382904936454,skeptical,0.4478494644165039,socratic,-0.31846840381622316
deontological,63,0.1233407497406006,0.41646780967712405,-0.010360624676658993,0.15795624167353256,optimistic,0.3243093967437744,skeptical,-0.41646780967712405
convergent,63,0.12317309460587918,0.5619620606303215,0.12129356431227828,0.10633669716192613,quantitative,0.5619620606303215,metaphorical,-0.022576208412647247
critical,63,0.12250011420202633,0.4331302046775818,0.1113277666980312,0.11468101565382256,metaphorical,0.4331302046775818,independent,-0.1410663604736328
historical,63,0.1221657292592147,0.45290656089782716,0.026048353515447133,0.15828844121315233,confident,0.45290656089782716,reductionist,-0.3167629063129425
innovative,63,0.1216723530479367,0.40500741451978683,0.11930862385483962,0.09304082549130147,interdisciplinary,0.40500741451978683,methodical,-0.036433979868888855
concise,63,0.12111677555810837,0.6609425067901611,0.008316581589835031,0.1668489392276734,assertive,0.6609425067901611,interdisciplinary,-0.3374257802963257
charismatic,63,0.12111296199616932,0.344879586994648,0.11048057606768986,0.1045056169074603,nurturing,0.344879586994648,decisive,-0.0960877850651741
mystical,63,0.12091703586398608,0.3687355950474739,0.11541868676505392,0.09755828810164399,metaphorical,0.3687355950474739,assertive,-0.04707973450422287
submissive,63,0.11967438364785815,0.5151589870452881,0.02844556626819429,0.15255167342474307,skeptical,0.5151589870452881,contemporary,-0.3262385368347168
abstract,63,0.11867976751592424,0.5647910475730896,0.029321459314179798,0.16528530179362105,theoretical,0.5647910475730896,skeptical,-0.34457377195358274
educational,63,0.11775099076921977,0.3963501453399658,0.01750901596886771,0.15057863662224005,nurturing,0.3577162265777588,skeptical,-0.3963501453399658
iconoclastic,63,0.11751931794579067,0.4579656720161438,0.1077333386218737,0.11006920945922796,metaphorical,0.4579656720161438,factual,-0.09019854068756103
epicurean,63,0.11719393767712134,0.3848542422056198,-0.015112375193053766,0.1464360260601648,interdisciplinary,0.34117661491036416,assertive,-0.3848542422056198
anxious,63,0.11705993622068374,0.3675819158554077,-0.05861005707392617,0.13252344150958506,skeptical,0.3675819158554077,nurturing,-0.33373398780822755
acerbic,63,0.11683972146775988,0.3777963161468506,-0.10343615062653073,0.10542148787960091,confident,0.11389675140380859,nurturing,-0.3777963161468506
hostile,63,0.11558070277410841,0.31902170181274414,-0.07819629945452251,0.11183101010851836,skeptical,0.22132670879364014,nurturing,-0.31902170181274414
understated,63,0.11374088771759518,0.5102557510137558,0.04771949412330748,0.13439912621827996,skeptical,0.5102557510137558,holistic,-0.21502988338470458
paranoid,63,0.11341372515474046,0.48213174343109133,0.06910722780795325,0.1317470317614893,skeptical,0.48213174343109133,quantitative,-0.2087463617324829
conceptual,63,0.11320375208816831,0.5769367098808289,0.032006054880127074,0.15953207397606708,theoretical,0.5769367098808289,entertaining,-0.2858635485172272
traditional,63,0.11289878686269124,0.3681798577308655,-0.11021308066352965,0.0907612928218346,traditional,0.030179369449615478,entertaining,-0.3681798577308655
supportive,63,0.11287406626201811,0.4545790672302246,0.07993192786262149,0.1244024408629031,nurturing,0.4545790672302246,assertive,-0.18859407901763917
circumspect,63,0.11251417235249565,0.44614138156175615,0.06049445278587796,0.1335394376203489,speculative,0.44614138156175615,assertive,-0.37378446012735367
bombastic,63,0.11233201029281767,0.39459720253944397,-0.00020707299311955844,0.13806361301512865,interdisciplinary,0.39459720253944397,skeptical,-0.2200862407684326
hedonistic,63,0.11193520048307994,0.5090059041976929,0.05728050990710183,0.1373389147232329,entertaining,0.5090059041976929,socratic,-0.18224260807037354
edgy,63,0.11139701964363219,0.4831562042236328,0.010363901229131788,0.14753448545768236,skeptical,0.4831562042236328,formal,-0.29835987091064453
dramatic,63,0.11075422937671343,0.45637778639793397,0.10223689366664206,0.10397427022648639,metaphorical,0.45637778639793397,curious,-0.08173726201057434
deterministic,63,0.11063110611386714,0.3905564248561859,0.06584066493761918,0.11613666966479945,interdisciplinary,0.3905564248561859,generalist,-0.22126298248767853
chaotic,63,0.11045830588019083,0.4565632104873657,0.10086548231423846,0.10891025002676034,speculative,0.4565632104873657,assertive,-0.08164605498313904
spiritual,63,0.11007051812041373,0.3560909032821655,0.09703271657464996,0.10203946403043881,metaphorical,0.3560909032821655,assertive,-0.10942402631044387
visceral,63,0.10986725640675378,0.4195389747619629,-0.0048773750426277275,0.14190798306159605,skeptical,0.4195389747619629,quantitative,-0.3478870391845703
calm,63,0.10976768940214127,0.3885483264923096,0.01995538340674506,0.1397787547045236,socratic,0.3506161212921143,skeptical,-0.3885483264923096
manic,63,0.10963173480260939,0.4494462013244629,-0.011663913348364452,0.14614744858633458,skeptical,0.4494462013244629,socratic,-0.36090898513793945
sassy,63,0.10904894669850668,0.4015335559844971,-0.01342065561385382,0.13985886788284782,skeptical,0.4015335559844971,socratic,-0.32309961318969727
confident,63,0.10875709986402875,0.4050244152545929,-0.03671550772019795,0.12983354900944494,verbose,0.18387059569358827,skeptical,-0.4050244152545929
inspirational,63,0.10865222234574574,0.43649630546569823,0.07071868654281374,0.12266820853991153,nurturing,0.43649630546569823,skeptical,-0.24347891807556152
petty,63,0.10702397674322128,0.2528082191944122,-0.09826614480643045,0.07498978513767968,data_driven,0.11548879146575927,pessimistic,-0.2528082191944122
agreeable,63,0.10667091125533695,0.3418186902999878,0.09148721723329453,0.09796674627985098,nurturing,0.3418186902999878,confident,-0.09830670356750489
ironic,63,0.1064727234461951,0.47266330718994143,0.022120747868976897,0.14057077017547473,skeptical,0.47266330718994143,formal,-0.24010686874389647
grandiose,63,0.1064346551540352,0.47686527967453,0.0747580400180249,0.12769524532464135,interdisciplinary,0.47686527967453,skeptical,-0.14160614907741548
pacifist,63,0.10511898578159393,0.28418453335762023,0.08508845586625358,0.09306899228826226,pessimistic,0.28418453335762023,conscientious,-0.14944788217544555
nurturing,63,0.10440908225755843,0.39367611408233644,0.0749260545723022,0.10956928722020982,nurturing,0.39367611408233644,assertive,-0.1589113712310791
moderate,63,0.10432734602973576,0.34566125869750974,0.017472343974643284,0.13062611003852223,quantitative,0.3145445823669434,skeptical,-0.34566125869750974
sarcastic,63,0.1022337489657932,0.31485939025878906,-0.04513684984237428,0.11491154761449973,skeptical,0.2857327461242676,nurturing,-0.31485939025878906
passive_aggressive,63,0.10204279365993682,0.420775032043457,0.047182878426143104,0.12208819755066058,skeptical,0.420775032043457,contemporary,-0.18367891311645507
arrogant,63,0.10142775816576823,0.27098793983459474,0.09169981314076317,0.08307924124850154,skeptical,0.27098793983459474,curious,-0.07988295555114747
zealous,63,0.10112370772967262,0.29602593183517456,0.07246554399293566,0.10322219091704855,flexible,0.29602593183517456,socratic,-0.17770078182220458
problem_solving,63,0.1005575483280515,0.3604981780052185,-0.05046650407806275,0.12374172088720303,quantitative,0.32241800129413606,metaphorical,-0.3604981780052185
patient,63,0.10044169253300106,0.3158800095319748,0.06518011450294464,0.11100470837055669,anxious,0.3158800095319748,optimistic,-0.17934423983097075
extroverted,63,0.09932973977947046,0.29422890543937685,0.08487882787391307,0.085914538723663,entertaining,0.29422890543937685,decisive,-0.11553011983633041
idealistic,63,0.09892576391261722,0.45096906572580336,-0.01806794416809839,0.12434321647431192,theoretical,0.22125606536865233,skeptical,-0.45096906572580336
fatalistic,63,0.09881746527103204,0.4058866918087006,0.08300548762910895,0.10345670485060175,speculative,0.4058866918087006,inclusive,-0.07448220849037171
cruel,63,0.09803153626502506,0.3717017889022827,-0.06743502115446424,0.11600516455625899,assertive,0.2186655044555664,nurturing,-0.3717017889022827
diplomatic,63,0.0947441870257968,0.3484427690505981,-0.013185824761314998,0.122801595898251,quantitative,0.32164199352264405,skeptical,-0.3484427690505981
futuristic,63,0.09463691704921307,0.3941575542092323,0.08761358578645048,0.08428688383603208,interdisciplinary,0.3941575542092323,methodical,-0.05988290682435036
utilitarian,63,0.094165819268378,0.27739723920822146,-0.05496907853890979,0.10120592099728741,data_driven,0.20259103178977966,exploratory,-0.27739723920822146
callous,63,0.09263104876828572,0.3398039221763611,-0.059302486455629744,0.11266592526842334,assertive,0.2503808379173279,generalist,-0.3398039221763611
conciliatory,63,0.09262709854141114,0.32314434051513674,0.029714747932222157,0.11182751623184932,nurturing,0.32314434051513674,skeptical,-0.2605379581451416
ascetic,63,0.09114345975574993,0.408083126693964,-0.01359477886368358,0.1128586219555631,intuitive,0.19998515546321868,skeptical,-0.408083126693964
skeptical,63,0.09078679401723166,0.30441067218780515,0.007956506288240827,0.11697345412822192,quantitative,0.30441067218780515,exploratory,-0.24604041278362274
flirty,63,0.09001900846996004,0.3749703407287598,0.05021031962500678,0.11160544211223299,skeptical,0.3749703407287598,socratic,-0.1974013090133667
meditative,63,0.08853085528881777,0.3089509904384613,-0.011117895603889512,0.11214961208741228,theoretical,0.23960609436035157,skeptical,-0.3089509904384613
contemporary,63,0.08789240146676698,0.34634130299091337,0.04122700155490921,0.10800724354609713,skeptical,0.2680551826953888,theoretical,-0.34634130299091337
optimistic,63,0.08745314129997814,0.23275136947631836,0.04096874170123585,0.09974660128265363,generalist,0.23275136947631836,metaphorical,-0.1842426061630249
flexible,63,0.0864009902590797,0.26866042613983154,0.006566597923399911,0.10674389865562371,generalist,0.26866042613983154,confident,-0.2098180055618286
mischievous,63,0.08557421498828463,0.45506892204284666,0.04025689060725863,0.11142352257531837,entertaining,0.45506892204284666,nurturing,-0.17258193492889404
melancholic,63,0.08546065293134206,0.24907437562942505,-0.06865743618635904,0.08192474542670863,metaphorical,0.10336530208587646,pessimistic,-0.24907437562942505
poetic,63,0.08495306188151949,0.40375031232833863,0.07586807045671674,0.08832100611419427,metaphorical,0.40375031232833863,socratic,-0.09688706398010254
savage,63,0.08232491271836416,0.2538930654525757,-0.06093536549144321,0.08480169520516148,assertive,0.1447078227996826,nurturing,-0.2538930654525757
nostalgic,63,0.08181938682756727,0.287526398897171,-0.012520490823284028,0.1023670454583995,skeptical,0.21940717250108718,assertive,-0.287526398897171
dogmatic,63,0.08161043354443141,0.2624014616012573,0.01537446758103749,0.10081535195548529,exploratory,0.2624014616012573,quantitative,-0.22893553972244263
radical,63,0.08075096484805856,0.24617971628904342,0.0751114602185904,0.07119458004725478,metaphorical,0.24617971628904342,extroverted,-0.05894861817359924
cryptic,63,0.08072379825134127,0.4102570414543152,-0.004830379736801935,0.10872930155736717,interdisciplinary,0.4102570414543152,extroverted,-0.20554975867271424
environmental,63,0.08059115769371154,0.2613920092582703,0.04394256860490829,0.0933834873537605,interdisciplinary,0.2613920092582703,skeptical,-0.23799340724945067
assertive,63,0.07993301075129282,0.26181709617376325,0.04458829464893493,0.08980893903453331,nurturing,0.24848880171775817,skeptical,-0.26181709617376325
misanthropic,63,0.07907955173462157,0.25274655818939207,0.005440449525439549,0.09894552769929572,skeptical,0.25274655818939207,quantitative,-0.19461560249328613
adventurous,63,0.0786437796813155,0.29788332581520083,0.06681052140063709,0.07451077789933028,entertaining,0.29788332581520083,traditional,-0.07250026762485504
enigmatic,63,0.07824440106513009,0.4743598997592926,0.06408898650653778,0.09438484230609266,metaphorical,0.4743598997592926,extroverted,-0.08747472763061523
collaborative,63,0.07743737910770707,0.25934598222374916,-0.032305115984664075,0.08894534433776857,inspirational,0.19621398001909257,assertive,-0.25934598222374916
cynical,63,0.07671808259827749,0.18553407192230226,0.017330458334514073,0.09022476911331118,skeptical,0.18553407192230226,nurturing,-0.16118137836456298
pessimistic,63,0.07493561875252497,0.33369370102882384,0.018765812024237615,0.09697798346283877,metaphorical,0.33369370102882384,generalist,-0.14847092926502228
theatrical,63,0.07479277748082365,0.2687040060758591,0.0017817561411195332,0.09567292440056316,interdisciplinary,0.2687040060758591,assertive,-0.16549815237522125
collectivistic,63,0.07075394666975453,0.24010320603847504,-0.06627210663069807,0.059832463153200864,conscientious,0.03706459701061249,metaphorical,-0.24010320603847504
pluralist,63,0.07038095993182016,0.204839888215065,-0.04558463690299836,0.0772222608934162,generalist,0.1389657363295555,pessimistic,-0.204839888215065
militant,63,0.06981357780713884,0.20144357681274414,-0.0029945677235012954,0.0860633345318663,skeptical,0.20144357681274414,formal,-0.1693718671798706
universalist,63,0.06967543713630191,0.2317265897989273,-0.004047981141105531,0.0885323752573493,assertive,0.2317265897989273,analytical,-0.207002592086792
romantic,63,0.06870646175174486,0.32277042269706724,0.018954249045678544,0.08922243433151535,metaphorical,0.32277042269706724,assertive,-0.1881067931652069
competitive,63,0.06682326203537366,0.23752375543117524,0.0035909207449072887,0.0843807593336606,interdisciplinary,0.2161413848400116,humble,-0.23752375543117524
judgmental,63,0.06558148832548231,0.2359241247177124,-0.045055642298289705,0.07074111377121566,interdisciplinary,0.09197835922241211,generalist,-0.2359241247177124
melodramatic,63,0.06316969583904933,0.16875957250595092,-0.021238308104257735,0.075707201309519,metaphorical,0.16081732511520386,pessimistic,-0.16875957250595092
nihilistic,63,0.06232535212285935,0.2464267671108246,0.03886291618858065,0.07653804445638114,metaphorical,0.2464267671108246,inclusive,-0.1545783042907715
secular,63,0.0576070266465346,0.19824278652667998,-0.008302071962564711,0.07455551733129553,assertive,0.1897669941186905,holistic,-0.19824278652667998
ethereal,63,0.056677356267732286,0.3633137881755829,0.03546804894530584,0.07817498040346764,metaphorical,0.3633137881755829,curious,-0.08196955919265747
progressive,63,0.053854434263138545,0.17121143341064454,-0.03270182410875957,0.06037097423145084,intuitive,0.07683092653751374,pessimistic,-0.17121143341064454
